network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2.16.108.48/30,6255148,,,0,0
2.16.108.52/30,2510769,,,0,0
2.16.108.56/30,6255148,,,0,0
2.16.108.60/30,2510769,,,0,0
2.16.108.64/30,6255148,,,0,0
2.16.108.68/30,2510769,,,0,0
2.16.108.72/30,6255148,,,0,0
2.16.108.76/30,2510769,,,0,0
2.16.108.80/30,6255148,,,0,0
2.16.108.84/30,2510769,,,0,0
2.16.108.88/30,6255148,,,0,0
2.16.108.92/31,2510769,,,0,0
2.16.108.94/31,6255148,,,0,0
2.16.108.96/30,6255148,,,0,0
2.16.108.100/30,2510769,,,0,0
2.16.108.104/30,6255148,,,0,0
2.16.108.108/30,2510769,,,0,0
2.16.108.112/30,6255148,,,0,0
2.16.108.116/30,2510769,,,0,0
2.16.108.120/30,6255148,,,0,0
2.16.108.124/30,2510769,,,0,0
2.16.108.128/30,6255148,,,0,0
2.16.108.132/30,2510769,,,0,0
2.16.108.136/30,6255148,,,0,0
2.16.108.140/30,2510769,,,0,0
2.16.108.144/30,6255148,,,0,0
2.16.108.148/30,2510769,,,0,0
2.16.108.152/30,6255148,,,0,0
2.16.108.156/30,2510769,,,0,0
2.16.108.160/30,6255148,,,0,0
2.16.108.164/30,2510769,,,0,0
2.16.108.168/29,6255148,,,0,0
2.16.108.176/28,6255148,,,0,0
2.16.108.192/26,6255148,,,0,0
2.16.109.0/24,6255148,,,0,0
2.16.110.0/23,6255148,,,0,0
2.16.112.0/23,6255148,,,0,0
2.16.114.0/24,6255148,,,0,0
2.16.115.0/26,6255148,,,0,0
2.16.115.64/29,6255148,,,0,0
2.16.115.72/30,6255148,,,0,0
2.16.115.76/30,2635167,,,0,0
2.16.115.80/30,6255148,,,0,0
2.16.115.84/30,2635167,,,0,0
2.16.115.88/30,6255148,,,0,0
2.16.115.92/30,2635167,,,0,0
2.16.115.96/30,6255148,,,0,0
2.16.115.100/30,2635167,,,0,0
2.16.115.104/30,6255148,,,0,0
2.16.115.108/30,2635167,,,0,0
2.16.115.112/30,6255148,,,0,0
2.16.115.116/30,2635167,,,0,0
2.16.115.120/30,6255148,,,0,0
2.16.115.124/30,2635167,,,0,0
2.16.115.128/30,6255148,,,0,0
2.16.115.132/32,2635167,,,0,0
2.16.115.133/32,6255148,,,0,0
2.16.115.134/31,6255148,,,0,0
2.16.115.136/30,6255148,,,0,0
2.16.115.140/31,6255148,,,0,0
2.16.115.142/32,6255148,,,0,0
2.16.115.143/32,2635167,,,0,0
2.16.115.144/28,6255148,,,0,0
2.16.115.160/27,6255148,,,0,0
2.16.115.192/26,6255148,,,0,0
2.16.116.0/24,6255148,,,0,0
2.16.117.0/25,6255148,,,0,0
2.16.117.128/27,6255148,,,0,0
2.16.117.160/28,6255148,,,0,0
2.16.117.176/30,6255148,,,0,0
2.16.117.180/32,6255148,,,0,0
2.16.117.181/32,3017382,,,0,0
2.16.117.182/31,3017382,,,0,0
2.16.117.184/32,6255148,,,0,0
2.16.117.185/32,3017382,,,0,0
2.16.117.186/31,3017382,,,0,0
2.16.117.188/30,3017382,,,0,0
2.16.117.192/28,3017382,,,0,0
2.16.117.208/29,3017382,,,0,0
2.16.117.216/31,3017382,,,0,0
2.16.117.218/32,3017382,,,0,0
2.16.117.219/32,6255148,,,0,0
2.16.117.220/30,6255148,,,0,0
2.16.117.224/27,6255148,,,0,0
2.16.118.0/23,6255148,,,0,0
2.16.120.0/21,6255148,,,0,0
2.16.128.0/30,6255148,,,0,0
2.16.128.4/30,2921044,,,0,0
2.16.128.8/30,6255148,,,0,0
2.16.128.12/30,2921044,,,0,0
2.16.128.16/30,6255148,,,0,0
2.16.128.20/30,2921044,,,0,0
2.16.128.24/30,6255148,,,0,0
2.16.128.28/30,2921044,,,0,0
2.16.128.32/30,6255148,,,0,0
2.16.128.36/30,2921044,,,0,0
2.16.128.40/30,6255148,,,0,0
2.16.128.44/30,2921044,,,0,0
2.16.128.48/30,6255148,,,0,0
2.16.128.52/30,2921044,,,0,0
2.16.128.56/30,6255148,,,0,0
2.16.128.60/30,2921044,,,0,0
2.16.128.64/30,6255148,,,0,0
2.16.128.68/30,2921044,,,0,0
2.16.128.72/30,6255148,,,0,0
2.16.128.76/30,2921044,,,0,0
2.16.128.80/30,6255148,,,0,0
2.16.128.84/30,2921044,,,0,0
2.16.128.88/30,6255148,,,0,0
2.16.128.92/30,2921044,,,0,0
2.16.128.96/30,6255148,,,0,0
2.16.128.100/30,2921044,,,0,0
2.16.128.104/30,6255148,,,0,0
2.16.128.108/30,2921044,,,0,0
2.16.128.112/30,6255148,,,0,0
2.16.128.116/30,2921044,,,0,0
2.16.128.120/30,6255148,,,0,0
2.16.128.124/30,2921044,,,0,0
2.16.128.128/30,6255148,,,0,0
2.16.128.132/30,2921044,,,0,0
2.16.128.136/30,6255148,,,0,0
2.16.128.140/30,2921044,,,0,0
2.16.128.144/30,6255148,,,0,0
2.16.128.148/30,2921044,,,0,0
2.16.128.152/30,6255148,,,0,0
2.16.128.156/30,2921044,,,0,0
2.16.128.160/30,6255148,,,0,0
2.16.128.164/30,2921044,,,0,0
2.16.128.168/30,6255148,,,0,0
2.16.128.172/30,2921044,,,0,0
2.16.128.176/30,6255148,,,0,0
2.16.128.180/30,2921044,,,0,0
2.16.128.184/30,6255148,,,0,0
2.16.128.188/30,2921044,,,0,0
2.16.128.192/30,6255148,,,0,0
2.16.128.196/30,2921044,,,0,0
2.16.128.200/30,6255148,,,0,0
2.16.128.204/30,2921044,,,0,0
2.16.128.208/30,6255148,,,0,0
2.16.128.212/30,2921044,,,0,0
2.16.128.216/30,6255148,,,0,0
2.16.128.220/30,2921044,,,0,0
2.16.128.224/30,6255148,,,0,0
2.16.128.228/31,2921044,,,0,0
2.16.128.230/31,6255148,,,0,0
2.16.128.232/29,6255148,,,0,0
2.16.128.240/28,6255148,,,0,0
2.16.129.0/24,6255148,,,0,0
2.16.130.0/23,6255148,,,0,0
2.16.132.0/23,6255148,,,0,0
2.16.134.0/24,6255148,,,0,0
2.16.135.0/30,6255148,,,0,0
2.16.135.4/31,6255148,,,0,0
2.16.135.6/32,6255148,,,0,0
2.16.135.7/32,3175395,,,0,0
2.16.135.8/30,6255148,,,0,0
2.16.135.12/31,3175395,,,0,0
2.16.135.14/32,6255148,,,0,0
2.16.135.15/32,3175395,,,0,0
2.16.135.16/28,6255148,,,0,0
2.16.135.32/27,6255148,,,0,0
2.16.135.64/26,6255148,,,0,0
2.16.135.128/25,6255148,,,0,0
2.16.136.0/21,6255148,,,0,0
2.16.144.0/21,6255148,,,0,0
2.16.152.0/24,6255148,,,0,0
2.16.153.0/26,6255148,,,0,0
2.16.153.64/27,6255148,,,0,0
2.16.153.96/29,6255148,,,0,0
2.16.153.104/30,6255148,,,0,0
2.16.153.108/30,2750405,,,0,0
2.16.153.112/28,2750405,,,0,0
2.16.153.128/30,2750405,,,0,0
2.16.153.132/31,2750405,,,0,0
2.16.153.134/32,2750405,,,0,0
2.16.153.135/32,6255148,,,0,0
2.16.153.136/30,2750405,,,0,0
2.16.153.140/32,6255148,,,0,0
2.16.153.141/32,2750405,,,0,0
2.16.153.142/31,2750405,,,0,0
2.16.153.144/28,2750405,,,0,0
2.16.153.160/28,2750405,,,0,0
2.16.153.176/30,2750405,,,0,0
2.16.153.180/31,2750405,,,0,0
2.16.153.182/31,6255148,,,0,0
2.16.153.184/29,6255148,,,0,0
2.16.153.192/26,6255148,,,0,0
2.16.154.0/30,6255148,,,0,0
2.16.154.4/30,2017370,,,0,0
2.16.154.8/30,6255148,,,0,0
2.16.154.12/30,2017370,,,0,0
2.16.154.16/30,6255148,,,0,0
2.16.154.20/30,2017370,,,0,0
2.16.154.24/30,6255148,,,0,0
2.16.154.28/31,2017370,,,0,0
2.16.154.30/31,6255148,,,0,0
2.16.154.32/27,6255148,,,0,0
2.16.154.64/26,6255148,,,0,0
2.16.154.128/25,6255148,,,0,0
2.16.155.0/24,6255148,,,0,0
2.16.156.0/23,6255148,,,0,0
2.16.158.0/28,6255148,,,0,0
2.16.158.16/30,6255148,,,0,0
2.16.158.20/31,6255148,,,0,0
2.16.158.22/31,290557,,,0,0
2.16.158.24/30,6255148,,,0,0
2.16.158.28/30,290557,,,0,0
2.16.158.32/30,6255148,,,0,0
2.16.158.36/30,290557,,,0,0
2.16.158.40/30,6255148,,,0,0
2.16.158.44/30,290557,,,0,0
2.16.158.48/30,6255148,,,0,0
2.16.158.52/30,290557,,,0,0
2.16.158.56/30,6255148,,,0,0
2.16.158.60/30,290557,,,0,0
2.16.158.64/30,6255148,,,0,0
2.16.158.68/30,290557,,,0,0
2.16.158.72/30,6255148,,,0,0
2.16.158.76/30,290557,,,0,0
2.16.158.80/30,6255148,,,0,0
2.16.158.84/30,290557,,,0,0
2.16.158.88/30,6255148,,,0,0
2.16.158.92/31,290557,,,0,0
2.16.158.94/31,6255148,,,0,0
2.16.158.96/27,6255148,,,0,0
2.16.158.128/25,6255148,,,0,0
2.16.159.0/24,6255148,,,0,0
2.16.160.0/23,6255148,,,0,0
2.16.162.0/27,6255148,,,0,0
2.16.162.32/29,6255148,,,0,0
2.16.162.40/30,6255148,,,0,0
2.16.162.44/30,2635167,,,0,0
2.16.162.48/30,6255148,,,0,0
2.16.162.52/30,2635167,,,0,0
2.16.162.56/30,6255148,,,0,0
2.16.162.60/30,2635167,,,0,0
2.16.162.64/30,6255148,,,0,0
2.16.162.68/30,2635167,,,0,0
2.16.162.72/30,6255148,,,0,0
2.16.162.76/30,2635167,,,0,0
2.16.162.80/30,6255148,,,0,0
2.16.162.84/30,2635167,,,0,0
2.16.162.88/30,6255148,,,0,0
2.16.162.92/30,2635167,,,0,0
2.16.162.96/30,6255148,,,0,0
2.16.162.100/30,2635167,,,0,0
2.16.162.104/30,6255148,,,0,0
2.16.162.108/30,2635167,,,0,0
2.16.162.112/30,6255148,,,0,0
2.16.162.116/30,2635167,,,0,0
2.16.162.120/30,6255148,,,0,0
2.16.162.124/30,2635167,,,0,0
2.16.162.128/30,6255148,,,0,0
2.16.162.132/30,2635167,,,0,0
2.16.162.136/30,6255148,,,0,0
2.16.162.140/30,2635167,,,0,0
2.16.162.144/30,6255148,,,0,0
2.16.162.148/30,2635167,,,0,0
2.16.162.152/30,6255148,,,0,0
2.16.162.156/30,2635167,,,0,0
2.16.162.160/30,6255148,,,0,0
2.16.162.164/30,2635167,,,0,0
2.16.162.168/29,6255148,,,0,0
2.16.162.176/28,6255148,,,0,0
2.16.162.192/26,6255148,,,0,0
2.16.163.0/24,6255148,,,0,0
2.16.164.0/24,6255148,,,0,0
2.16.165.0/26,6255148,,,0,0
2.16.165.64/28,6255148,,,0,0
2.16.165.80/30,6255148,,,0,0
2.16.165.84/31,6255148,,,0,0
2.16.165.86/31,3017382,,,0,0
2.16.165.88/31,3017382,,,0,0
2.16.165.90/31,6255148,,,0,0
2.16.165.92/31,6255148,,,0,0
2.16.165.94/31,3017382,,,0,0
2.16.165.96/31,3017382,,,0,0
2.16.165.98/31,6255148,,,0,0
2.16.165.100/31,6255148,,,0,0
2.16.165.102/31,3017382,,,0,0
2.16.165.104/31,3017382,,,0,0
2.16.165.106/31,6255148,,,0,0
2.16.165.108/31,6255148,,,0,0
2.16.165.110/31,3017382,,,0,0
2.16.165.112/31,3017382,,,0,0
2.16.165.114/31,6255148,,,0,0
2.16.165.116/31,6255148,,,0,0
2.16.165.118/31,3017382,,,0,0
2.16.165.120/31,3017382,,,0,0
2.16.165.122/31,6255148,,,0,0
2.16.165.124/31,6255148,,,0,0
2.16.165.126/31,3017382,,,0,0
2.16.165.128/31,3017382,,,0,0
2.16.165.130/31,6255148,,,0,0
2.16.165.132/31,6255148,,,0,0
2.16.165.134/31,3017382,,,0,0
2.16.165.136/31,3017382,,,0,0
2.16.165.138/31,6255148,,,0,0
2.16.165.140/31,6255148,,,0,0
2.16.165.142/32,6255148,,,0,0
2.16.165.143/32,3017382,,,0,0
2.16.165.144/31,3017382,,,0,0
2.16.165.146/31,6255148,,,0,0
2.16.165.148/31,6255148,,,0,0
2.16.165.150/31,3017382,,,0,0
2.16.165.152/31,3017382,,,0,0
2.16.165.154/31,6255148,,,0,0
2.16.165.156/31,6255148,,,0,0
2.16.165.158/31,3017382,,,0,0
2.16.165.160/31,3017382,,,0,0
2.16.165.162/31,6255148,,,0,0
2.16.165.164/31,6255148,,,0,0
2.16.165.166/31,3017382,,,0,0
2.16.165.168/31,3017382,,,0,0
2.16.165.170/31,6255148,,,0,0
2.16.165.172/31,6255148,,,0,0
2.16.165.174/31,3017382,,,0,0
2.16.165.176/31,3017382,,,0,0
2.16.165.178/31,6255148,,,0,0
2.16.165.180/31,6255148,,,0,0
2.16.165.182/31,3017382,,,0,0
2.16.165.184/31,3017382,,,0,0
2.16.165.186/31,6255148,,,0,0
2.16.165.188/31,6255148,,,0,0
2.16.165.190/31,3017382,,,0,0
2.16.165.192/31,3017382,,,0,0
2.16.165.194/31,6255148,,,0,0
2.16.165.196/31,6255148,,,0,0
2.16.165.198/31,3017382,,,0,0
2.16.165.200/31,3017382,,,0,0
2.16.165.202/31,6255148,,,0,0
2.16.165.204/31,6255148,,,0,0
2.16.165.206/31,3017382,,,0,0
2.16.165.208/31,3017382,,,0,0
2.16.165.210/31,6255148,,,0,0
2.16.165.212/31,6255148,,,0,0
2.16.165.214/31,3017382,,,0,0
2.16.165.216/31,3017382,,,0,0
2.16.165.218/31,6255148,,,0,0
2.16.165.220/31,6255148,,,0,0
2.16.165.222/31,3017382,,,0,0
2.16.165.224/31,3017382,,,0,0
2.16.165.226/31,6255148,,,0,0
2.16.165.228/31,6255148,,,0,0
2.16.165.230/32,3017382,,,0,0
2.16.165.231/32,6255148,,,0,0
2.16.165.232/29,6255148,,,0,0
2.16.165.240/28,6255148,,,0,0
2.16.166.0/27,6255148,,,0,0
2.16.166.32/29,6255148,,,0,0
2.16.166.40/30,6255148,,,0,0
2.16.166.44/30,2921044,,,0,0
2.16.166.48/30,6255148,,,0,0
2.16.166.52/30,2921044,,,0,0
2.16.166.56/30,6255148,,,0,0
2.16.166.60/30,2921044,,,0,0
2.16.166.64/30,6255148,,,0,0
2.16.166.68/30,2921044,,,0,0
2.16.166.72/30,6255148,,,0,0
2.16.166.76/30,2921044,,,0,0
2.16.166.80/30,6255148,,,0,0
2.16.166.84/30,2921044,,,0,0
2.16.166.88/30,6255148,,,0,0
2.16.166.92/30,2921044,,,0,0
2.16.166.96/30,6255148,,,0,0
2.16.166.100/30,2921044,,,0,0
2.16.166.104/29,6255148,,,0,0
2.16.166.112/28,6255148,,,0,0
2.16.166.128/25,6255148,,,0,0
2.16.167.0/30,6255148,,,0,0
2.16.167.4/30,2635167,,,0,0
2.16.167.8/30,6255148,,,0,0
2.16.167.12/30,2635167,,,0,0
2.16.167.16/30,6255148,,,0,0
2.16.167.20/30,2635167,,,0,0
2.16.167.24/30,6255148,,,0,0
2.16.167.28/30,2635167,,,0,0
2.16.167.32/30,6255148,,,0,0
2.16.167.36/30,2635167,,,0,0
2.16.167.40/30,6255148,,,0,0
2.16.167.44/30,2635167,,,0,0
2.16.167.48/30,6255148,,,0,0
2.16.167.52/30,2635167,,,0,0
2.16.167.56/30,6255148,,,0,0
2.16.167.60/30,2635167,,,0,0
2.16.167.64/30,6255148,,,0,0
2.16.167.68/30,2635167,,,0,0
2.16.167.72/30,6255148,,,0,0
2.16.167.76/30,2635167,,,0,0
2.16.167.80/30,6255148,,,0,0
2.16.167.84/30,2635167,,,0,0
2.16.167.88/30,6255148,,,0,0
2.16.167.92/30,2635167,,,0,0
2.16.167.96/30,6255148,,,0,0
2.16.167.100/30,2635167,,,0,0
2.16.167.104/30,6255148,,,0,0
2.16.167.108/30,2635167,,,0,0
2.16.167.112/30,6255148,,,0,0
2.16.167.116/30,2635167,,,0,0
2.16.167.120/30,6255148,,,0,0
2.16.167.124/30,2635167,,,0,0
2.16.167.128/30,6255148,,,0,0
2.16.167.132/30,2635167,,,0,0
2.16.167.136/30,6255148,,,0,0
2.16.167.140/31,2635167,,,0,0
2.16.167.142/31,6255148,,,0,0
2.16.167.144/28,6255148,,,0,0
2.16.167.160/27,6255148,,,0,0
2.16.167.192/26,6255148,,,0,0
2.16.168.0/23,6255148,,,0,0
2.16.170.0/25,6255148,,,0,0
2.16.170.128/27,6255148,,,0,0
2.16.170.160/28,6255148,,,0,0
2.16.170.176/30,6255148,,,0,0
2.16.170.180/31,6255148,,,0,0
2.16.170.182/31,2635167,,,0,0
2.16.170.184/31,2635167,,,0,0
2.16.170.186/31,6255148,,,0,0
2.16.170.188/31,6255148,,,0,0
2.16.170.190/31,2635167,,,0,0
2.16.170.192/31,2635167,,,0,0
2.16.170.194/31,6255148,,,0,0
2.16.170.196/31,6255148,,,0,0
2.16.170.198/31,2635167,,,0,0
2.16.170.200/31,2635167,,,0,0
2.16.170.202/31,6255148,,,0,0
2.16.170.204/31,6255148,,,0,0
2.16.170.206/31,2635167,,,0,0
2.16.170.208/31,2635167,,,0,0
2.16.170.210/31,6255148,,,0,0
2.16.170.212/31,6255148,,,0,0
2.16.170.214/31,2635167,,,0,0
2.16.170.216/31,2635167,,,0,0
2.16.170.218/31,6255148,,,0,0
2.16.170.220/31,6255148,,,0,0
2.16.170.222/31,2635167,,,0,0
2.16.170.224/31,2635167,,,0,0
2.16.170.226/31,6255148,,,0,0
2.16.170.228/31,6255148,,,0,0
2.16.170.230/31,2635167,,,0,0
2.16.170.232/31,2635167,,,0,0
2.16.170.234/31,6255148,,,0,0
2.16.170.236/31,6255148,,,0,0
2.16.170.238/31,2635167,,,0,0
2.16.170.240/32,2635167,,,0,0
2.16.170.241/32,6255148,,,0,0
2.16.170.242/31,6255148,,,0,0
2.16.170.244/30,6255148,,,0,0
2.16.170.248/29,6255148,,,0,0
2.16.171.0/24,6255148,,,0,0
2.16.172.0/26,6255148,,,0,0
2.16.172.64/27,6255148,,,0,0
2.16.172.96/30,6255148,,,0,0
2.16.172.100/30,798544,,,0,0
2.16.172.104/30,6255148,,,0,0
2.16.172.108/30,798544,,,0,0
2.16.172.112/30,6255148,,,0,0
2.16.172.116/30,798544,,,0,0
2.16.172.120/30,6255148,,,0,0
2.16.172.124/30,798544,,,0,0
2.16.172.128/30,6255148,,,0,0
2.16.172.132/30,798544,,,0,0
2.16.172.136/30,6255148,,,0,0
2.16.172.140/30,798544,,,0,0
2.16.172.144/30,6255148,,,0,0
2.16.172.148/30,798544,,,0,0
2.16.172.152/30,6255148,,,0,0
2.16.172.156/30,798544,,,0,0
2.16.172.160/30,6255148,,,0,0
2.16.172.164/30,798544,,,0,0
2.16.172.168/29,6255148,,,0,0
2.16.172.176/28,6255148,,,0,0
2.16.172.192/26,6255148,,,0,0
2.16.173.0/24,6255148,,,0,0
2.16.174.0/23,6255148,,,0,0
2.16.176.0/22,6255148,,,0,0
2.16.180.0/24,6255148,,,0,0
2.16.181.0/30,6255148,,,0,0
2.16.181.4/30,2921044,,,0,0
2.16.181.8/30,6255148,,,0,0
2.16.181.12/30,2921044,,,0,0
2.16.181.16/30,6255148,,,0,0
2.16.181.20/30,2921044,,,0,0
2.16.181.24/30,6255148,,,0,0
2.16.181.28/30,2921044,,,0,0
2.16.181.32/30,6255148,,,0,0
2.16.181.36/30,2921044,,,0,0
2.16.181.40/30,6255148,,,0,0
2.16.181.44/32,6255148,,,0,0
2.16.181.45/32,2921044,,,0,0
2.16.181.46/32,2921044,,,0,0
2.16.181.47/32,6255148,,,0,0
2.16.181.48/30,6255148,,,0,0
2.16.181.52/30,2921044,,,0,0
2.16.181.56/30,6255148,,,0,0
2.16.181.60/30,2921044,,,0,0
2.16.181.64/30,6255148,,,0,0
2.16.181.68/30,2921044,,,0,0
2.16.181.72/29,6255148,,,0,0
2.16.181.80/28,6255148,,,0,0
2.16.181.96/29,6255148,,,0,0
2.16.181.104/30,6255148,,,0,0
2.16.181.108/30,2921044,,,0,0
2.16.181.112/30,6255148,,,0,0
2.16.181.116/30,2921044,,,0,0
2.16.181.120/30,6255148,,,0,0
2.16.181.124/32,2921044,,,0,0
2.16.181.125/32,6255148,,,0,0
2.16.181.126/31,2921044,,,0,0
2.16.181.128/30,6255148,,,0,0
2.16.181.132/30,2921044,,,0,0
2.16.181.136/30,6255148,,,0,0
2.16.181.140/30,2921044,,,0,0
2.16.181.144/30,6255148,,,0,0
2.16.181.148/30,2921044,,,0,0
2.16.181.152/30,6255148,,,0,0
2.16.181.156/30,2921044,,,0,0
2.16.181.160/30,6255148,,,0,0
2.16.181.164/31,2921044,,,0,0
2.16.181.166/32,6255148,,,0,0
2.16.181.167/32,2921044,,,0,0
2.16.181.168/30,6255148,,,0,0
2.16.181.172/32,6255148,,,0,0
2.16.181.173/32,2921044,,,0,0
2.16.181.174/31,2921044,,,0,0
2.16.181.176/30,6255148,,,0,0
2.16.181.180/31,2921044,,,0,0
2.16.181.182/32,2921044,,,0,0
2.16.181.183/32,6255148,,,0,0
2.16.181.184/30,6255148,,,0,0
2.16.181.188/30,2921044,,,0,0
2.16.181.192/30,6255148,,,0,0
2.16.181.196/30,2921044,,,0,0
2.16.181.200/30,6255148,,,0,0
2.16.181.204/30,2921044,,,0,0
2.16.181.208/30,6255148,,,0,0
2.16.181.212/30,2921044,,,0,0
2.16.181.216/30,6255148,,,0,0
2.16.181.220/30,2921044,,,0,0
2.16.181.224/30,6255148,,,0,0
2.16.181.228/30,2921044,,,0,0
2.16.181.232/29,6255148,,,0,0
2.16.181.240/28,6255148,,,0,0
2.16.182.0/24,6255148,,,0,0
2.16.183.0/30,6255148,,,0,0
2.16.183.4/32,6255148,,,0,0
2.16.183.5/32,3017382,,,0,0
2.16.183.6/31,3017382,,,0,0
2.16.183.8/30,6255148,,,0,0
2.16.183.12/32,6255148,,,0,0
2.16.183.13/32,3017382,,,0,0
2.16.183.14/31,3017382,,,0,0
2.16.183.16/30,6255148,,,0,0
2.16.183.20/30,3017382,,,0,0
2.16.183.24/30,6255148,,,0,0
2.16.183.28/30,3017382,,,0,0
2.16.183.32/30,6255148,,,0,0
2.16.183.36/30,3017382,,,0,0
2.16.183.40/30,6255148,,,0,0
2.16.183.44/30,3017382,,,0,0
2.16.183.48/30,6255148,,,0,0
2.16.183.52/30,3017382,,,0,0
2.16.183.56/30,6255148,,,0,0
2.16.183.60/30,3017382,,,0,0
2.16.183.64/30,6255148,,,0,0
2.16.183.68/30,3017382,,,0,0
2.16.183.72/30,6255148,,,0,0
2.16.183.76/30,3017382,,,0,0
2.16.183.80/30,6255148,,,0,0
2.16.183.84/32,6255148,,,0,0
2.16.183.85/32,3017382,,,0,0
2.16.183.86/31,3017382,,,0,0
2.16.183.88/30,6255148,,,0,0
2.16.183.92/30,3017382,,,0,0
2.16.183.96/30,6255148,,,0,0
2.16.183.100/30,3017382,,,0,0
2.16.183.104/30,6255148,,,0,0
2.16.183.108/31,3017382,,,0,0
2.16.183.110/32,6255148,,,0,0
2.16.183.111/32,3017382,,,0,0
2.16.183.112/30,6255148,,,0,0
2.16.183.116/32,6255148,,,0,0
2.16.183.117/32,3017382,,,0,0
2.16.183.118/31,3017382,,,0,0
2.16.183.120/30,6255148,,,0,0
2.16.183.124/30,3017382,,,0,0
2.16.183.128/30,6255148,,,0,0
2.16.183.132/31,6255148,,,0,0
2.16.183.134/31,3017382,,,0,0
2.16.183.136/30,6255148,,,0,0
2.16.183.140/30,3017382,,,0,0
2.16.183.144/30,6255148,,,0,0
2.16.183.148/30,3017382,,,0,0
2.16.183.152/30,6255148,,,0,0
2.16.183.156/31,3017382,,,0,0
2.16.183.158/32,3017382,,,0,0
2.16.183.159/32,6255148,,,0,0
2.16.183.160/30,6255148,,,0,0
2.16.183.164/30,3017382,,,0,0
2.16.183.168/30,6255148,,,0,0
2.16.183.172/30,3017382,,,0,0
2.16.183.176/30,6255148,,,0,0
2.16.183.180/30,3017382,,,0,0
2.16.183.184/30,6255148,,,0,0
2.16.183.188/30,3017382,,,0,0
2.16.183.192/30,6255148,,,0,0
2.16.183.196/30,3017382,,,0,0
2.16.183.200/30,6255148,,,0,0
2.16.183.204/30,3017382,,,0,0
2.16.183.208/30,6255148,,,0,0
2.16.183.212/30,3017382,,,0,0
2.16.183.216/30,6255148,,,0,0
2.16.183.220/30,3017382,,,0,0
2.16.183.224/30,6255148,,,0,0
2.16.183.228/31,3017382,,,0,0
2.16.183.230/31,6255148,,,0,0
2.16.183.232/29,6255148,,,0,0
2.16.183.240/28,6255148,,,0,0
2.16.184.0/23,6255148,,,0,0
2.16.186.0/26,6255148,,,0,0
2.16.186.64/27,6255148,,,0,0
2.16.186.96/28,6255148,,,0,0
2.16.186.112/30,6255148,,,0,0
2.16.186.116/32,6255148,,,0,0
2.16.186.117/32,2921044,,,0,0
2.16.186.118/31,2921044,,,0,0
2.16.186.120/30,6255148,,,0,0
2.16.186.124/30,2921044,,,0,0
2.16.186.128/30,6255148,,,0,0
2.16.186.132/30,2921044,,,0,0
2.16.186.136/30,6255148,,,0,0
2.16.186.140/30,2921044,,,0,0
2.16.186.144/30,6255148,,,0,0
2.16.186.148/30,2921044,,,0,0
2.16.186.152/30,6255148,,,0,0
2.16.186.156/30,2921044,,,0,0
2.16.186.160/30,6255148,,,0,0
2.16.186.164/30,2921044,,,0,0
2.16.186.168/30,6255148,,,0,0
2.16.186.172/30,2921044,,,0,0
2.16.186.176/30,6255148,,,0,0
2.16.186.180/30,2921044,,,0,0
2.16.186.184/30,6255148,,,0,0
2.16.186.188/32,2921044,,,0,0
2.16.186.189/32,6255148,,,0,0
2.16.186.190/31,6255148,,,0,0
2.16.186.192/27,6255148,,,0,0
2.16.186.224/29,6255148,,,0,0
2.16.186.232/30,6255148,,,0,0
2.16.186.236/32,6255148,,,0,0
2.16.186.237/32,2921044,,,0,0
2.16.186.238/31,2921044,,,0,0
2.16.186.240/30,6255148,,,0,0
2.16.186.244/32,2921044,,,0,0
2.16.186.245/32,6255148,,,0,0
2.16.186.246/31,6255148,,,0,0
2.16.186.248/29,6255148,,,0,0
2.16.187.0/30,6255148,,,0,0
2.16.187.4/30,2921044,,,0,0
2.16.187.8/30,6255148,,,0,0
2.16.187.12/30,2921044,,,0,0
2.16.187.16/30,6255148,,,0,0
2.16.187.20/30,2921044,,,0,0
2.16.187.24/30,6255148,,,0,0
2.16.187.28/30,2921044,,,0,0
2.16.187.32/30,6255148,,,0,0
2.16.187.36/30,2921044,,,0,0
2.16.187.40/30,6255148,,,0,0
2.16.187.44/30,2921044,,,0,0
2.16.187.48/30,6255148,,,0,0
2.16.187.52/32,2921044,,,0,0
2.16.187.53/32,6255148,,,0,0
2.16.187.54/31,2921044,,,0,0
2.16.187.56/30,6255148,,,0,0
2.16.187.60/30,2921044,,,0,0
2.16.187.64/26,6255148,,,0,0
2.16.187.128/25,6255148,,,0,0
2.16.188.0/23,3469034,3469034,,0,0
2.16.190.0/23,6255148,,,0,0
2.16.192.0/20,6255148,,,0,0
2.16.208.0/21,6255148,,,0,0
2.16.216.0/26,6255148,,,0,0
2.16.216.64/28,6255148,,,0,0
2.16.216.80/30,6255148,,,0,0
2.16.216.84/32,6255148,,,0,0
2.16.216.85/32,2921044,,,0,0
2.16.216.86/32,6255148,,,0,0
2.16.216.87/32,2921044,,,0,0
2.16.216.88/30,6255148,,,0,0
2.16.216.92/31,6255148,,,0,0
2.16.216.94/31,2921044,,,0,0
2.16.216.96/30,6255148,,,0,0
2.16.216.100/30,2921044,,,0,0
2.16.216.104/30,6255148,,,0,0
2.16.216.108/32,6255148,,,0,0
2.16.216.109/32,2921044,,,0,0
2.16.216.110/31,2921044,,,0,0
2.16.216.112/32,2921044,,,0,0
